data_year,arrestee_id,incident_id,arrestee_seq_num,arrest_date,arrest_type_id,multiple_indicator,offense_code,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,age_range_low_num,age_range_high_num
2021,42448308,137500358,1,2021-03-31,2,N,250,39,36,M,10,20,U,,,36,
2021,45447251,148449015,1,2021-12-08,3,N,23C,59,56,F,20,20,,,,56,
2021,45447254,148449029,1,2021-12-08,1,N,13B,71,68,M,10,20,R,,,68,
2021,42381346,137264202,1,2021-02-08,2,N,280,33,30,F,10,20,R,,,30,
2021,43443386,141046087,1,2021-06-26,2,N,23H,41,38,M,10,20,R,,,38,
2021,45447256,148449040,1,2021-12-08,3,N,23C,34,31,F,20,20,,,,31,
2021,42446989,137495323,1,2021-02-05,1,N,35A,23,20,F,10,20,,,,20,
2021,42446990,137495323,2,2021-02-05,1,N,35A,23,20,M,10,20,,,,20,
2021,45447260,148449057,1,2021-12-08,1,N,290,47,44,F,10,20,R,,,44,
2021,42446821,137494781,1,2021-02-26,2,N,23H,36,33,M,10,20,R,,,33,
2021,46010719,150417940,1,2022-01-27,3,N,35A,39,36,M,10,20,,,,36,
2021,45447279,148449113,1,2021-12-09,3,N,23C,47,44,F,10,20,,,,44,
2021,42446817,137494772,1,2021-02-19,2,N,13B,26,23,F,10,20,R,,,23,
2021,42446816,137494771,1,2021-02-11,1,N,23H,32,29,M,10,20,,,,29,
2021,42446823,137494784,1,2021-02-19,2,N,13B,29,26,M,10,20,R,,,26,
2021,45447281,148449118,1,2021-12-15,3,N,11D,58,55,M,20,20,R,,,55,
2021,42381348,137264207,1,2021-02-13,1,N,13B,22,19,F,10,10,R,,,19,
2021,46010728,150417965,1,2022-01-13,2,N,13C,24,21,M,10,20,R,,,21,
2021,45360012,148124617,1,2021-02-15,3,N,100,24,21,F,10,20,R,,,21,
2021,45403734,148247277,1,2021-02-15,3,N,23H,38,35,F,10,20,,,,35,
2021,42446819,137494775,1,2021-02-17,1,N,35A,39,36,F,10,20,,,,36,
2021,45445777,148441619,1,2021-12-11,1,N,23C,34,31,F,10,20,,,,31,
2021,45403768,148247401,1,2021-02-18,1,N,35B,38,35,F,10,20,,,,35,
2021,45403769,148247401,3,2021-02-18,1,N,35B,23,20,M,10,20,,,,20,
2021,45403770,148247401,2,2021-02-18,1,N,35B,48,45,M,10,20,,,,45,
2021,42381343,137264197,1,2021-02-19,1,N,13B,58,55,M,10,20,R,,,55,
2021,46015873,150429355,1,2021-02-24,2,N,280,39,36,M,10,20,R,,,36,
2021,42448314,137500371,1,2021-03-10,2,N,13C,51,48,F,10,20,R,,,48,
2021,42381671,137265429,1,2021-03-22,2,N,13B,22,19,F,20,20,U,,,19,
2021,45445778,148441621,1,2021-12-13,3,N,13C,24,21,M,20,20,R,,,21,
2021,45445781,148441626,1,2021-12-11,3,N,23C,46,43,M,20,10,,,,43,
2021,46015874,150429356,1,2021-02-23,1,N,35A,33,30,F,20,20,,,,30,
2021,45445782,148441626,2,2021-12-11,1,N,23C,42,39,F,10,10,,,,39,
2021,42446984,137495310,1,2021-02-24,1,N,35A,40,37,M,10,20,,,,37,
2021,42446985,137495310,2,2021-02-24,1,N,35A,39,36,M,10,20,,,,36,
2021,45445792,148441650,1,2021-12-12,3,N,23C,59,56,F,10,20,,,,56,
2021,44252110,143953694,1,2021-06-11,2,N,23H,29,26,M,10,20,R,,,26,
2021,46010600,150417570,1,2022-01-25,3,N,240,22,19,M,20,20,R,,,19,
2021,45445793,148441655,1,2021-12-12,3,N,23C,20,17,F,10,20,,R,,17,
2021,43269537,140393835,1,2021-04-26,1,N,11B,28,25,M,20,20,U,,,25,
2021,45445794,148441655,2,2021-12-12,3,N,23C,20,17,F,20,10,,R,,17,
2021,45445795,148441657,1,2021-12-12,3,N,13A,37,34,M,20,20,R,,,34,
2021,44252165,143953817,1,2021-06-20,2,N,23H,32,29,M,10,20,R,,,29,
2021,45405585,148254318,1,2021-12-13,3,N,13C,30,27,M,10,10,R,,,27,
2021,43269563,140393950,1,2021-04-01,2,N,13B,19,16,M,10,20,R,R,,16,
2021,42448438,137500805,1,2021-03-08,1,N,220,32,29,M,10,20,R,,,29,
2021,45404927,148251463,1,2021-12-14,1,N,13B,30,27,M,10,40,R,,,27,
2021,42448440,137500808,1,2021-03-10,2,C,13A,38,35,M,10,20,R,,,35,
2021,42448439,137500806,1,2021-03-11,3,N,23H,54,51,M,10,20,,,,51,
2021,42448478,137500929,1,2021-03-12,1,N,23H,40,37,M,10,20,,,,37,
2021,45404928,148251468,1,2021-12-13,1,N,23C,33,30,F,20,20,,,,30,
2021,44260806,143980103,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260807,143980103,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260808,143980103,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260809,143980103,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,44260810,143980103,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260811,143980104,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260812,143980104,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260813,143980104,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,44260814,143980104,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260815,143980104,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,45999802,150376282,1,2022-01-30,2,N,13B,37,34,M,10,10,R,,,34,
2021,44249118,143942899,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260816,143980105,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260817,143980105,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260818,143980105,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260819,143980105,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,44260820,143980105,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,45404963,148251639,1,2021-12-14,1,N,13A,32,29,M,20,20,R,,,29,
2021,44260821,143980106,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260822,143980106,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260823,143980106,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260824,143980106,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260825,143980106,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,45405001,148251802,1,2021-12-15,3,N,13B,55,52,M,10,40,R,,,52,
2021,44260826,143980107,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260827,143980107,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260828,143980107,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260829,143980107,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260830,143980107,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,44260831,143980108,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,44260832,143980108,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260833,143980108,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260834,143980108,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260835,143980108,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260836,143980109,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,44260837,143980109,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260838,143980109,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260839,143980109,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260840,143980109,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,43269564,140393951,1,2021-04-02,2,N,23H,24,21,F,10,20,R,,,21,
2021,44260841,143980110,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260842,143980110,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260843,143980110,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260844,143980110,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260845,143980110,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,44260846,143980111,1,2021-07-31,2,N,290,22,19,M,10,20,R,,,19,
2021,44260847,143980111,3,2021-09-23,2,N,290,24,21,F,10,20,R,,,21,
2021,44260848,143980111,5,2021-09-29,3,N,290,20,17,F,10,20,R,R,,17,
2021,44260849,143980111,2,2021-09-23,2,N,290,22,19,M,10,20,R,,,19,
2021,44260850,143980111,4,2021-09-24,2,N,290,22,19,M,10,20,R,,,19,
2021,45405004,148251824,1,2021-12-15,1,N,23C,58,55,F,10,20,,,,55,
2021,42448188,137499942,1,2021-03-22,1,N,13A,29,26,M,10,20,R,,,26,
2021,43269565,140393952,1,2021-04-19,2,N,13C,62,59,M,20,20,R,,,59,
2021,42381628,137265322,1,2021-03-30,2,N,13A,63,60,F,10,20,R,,,60,
2021,45405005,148251824,2,2021-12-15,3,N,23C,33,30,F,10,20,,,,30,
2021,45405006,148251833,1,2021-12-15,1,N,23C,21,18,F,10,20,,,,18,
2021,44260851,143980112,1,2021-03-27,2,N,13B,62,59,M,10,40,R,,,59,
2021,42448242,137500105,1,2021-03-26,1,N,220,44,41,M,10,20,R,,,41,
2021,42448243,137500106,1,2021-03-31,2,N,13B,33,30,F,10,20,R,,,30,
2021,45405007,148251836,1,2021-12-17,3,N,23C,24,21,M,10,20,,,,21,
2021,45405047,148251981,1,2021-12-16,3,N,23C,63,60,F,10,20,,,,60,
2021,43443390,141046091,1,2021-06-01,2,N,13C,40,37,M,10,20,R,,,37,
2021,42381644,137265360,1,2021-03-30,1,N,35A,42,39,M,10,20,,,,39,
2021,42448255,137500175,1,2021-03-31,2,N,13C,59,56,M,10,20,R,,,56,
2021,43288270,140465818,1,2021-03-31,1,N,26C,26,23,M,20,10,U,,,23,
2021,43269595,140394113,1,2021-04-06,2,N,13B,52,49,M,10,20,R,,,49,
2021,45405050,148252003,1,2021-12-16,1,N,23C,35,32,M,20,20,,,,32,
2021,45405051,148252003,2,2021-12-16,3,N,23C,32,29,F,20,20,,,,29,
2021,44249119,143942902,1,2021-04-02,1,N,13B,48,45,M,20,20,R,,,45,
2021,45999807,150376291,1,2022-01-25,2,N,23C,44,41,M,10,20,,,,41,
2021,43269768,140394702,1,2021-04-03,3,N,13B,29,26,M,10,20,R,,,26,
2021,45405052,148252016,1,2021-12-18,3,N,13B,36,33,M,20,20,R,,,33,
2021,43288271,140465820,1,2021-05-11,2,N,280,26,23,M,10,20,R,,,23,
2021,44252171,143953831,1,2021-04-04,3,N,35B,22,19,M,10,20,,,,19,
2021,43269826,140394870,1,2021-04-05,1,N,290,19,16,F,20,20,,R,,16,
2021,43269075,140392339,1,2021-04-08,2,N,280,61,58,F,10,20,R,,,58,
2021,45405139,148252283,1,2021-12-19,1,N,520,29,26,M,10,20,,,,26,
2021,43443391,141046092,1,2021-06-05,2,N,13B,73,70,M,10,20,R,,,70,
2021,43269113,140392488,1,2021-04-20,2,N,290,31,28,F,10,20,R,,,28,
2021,43443392,141046093,1,2021-06-15,2,N,13C,38,35,F,10,20,R,,,35,
2021,43269192,140392764,1,2021-04-16,1,N,35A,53,50,F,10,40,,,,50,
2021,43269193,140392765,1,2021-04-17,3,N,35A,50,47,M,10,20,,,,47,
2021,45405140,148252288,1,2021-12-20,1,N,23C,30,27,F,20,20,,,,27,
2021,43443393,141046094,1,2021-06-03,2,N,23H,36,33,F,10,20,,,,33,
2021,45405246,148252746,1,2021-12-22,1,N,290,28,25,F,20,20,,,,25,
2021,43269297,140393150,1,2021-04-21,1,N,26C,26,23,M,20,10,R,,,23,
2021,43269332,140393258,1,2021-04-22,3,N,13A,24,21,F,10,20,R,,,21,
2021,45405247,148252748,2,2021-12-21,1,N,23C,24,21,F,10,20,,,,21,
2021,45405248,148252748,1,2021-12-21,1,N,23C,42,39,F,10,10,,,,39,
2021,45405249,148252752,1,2021-12-21,3,N,23C,28,25,F,10,20,,,,25,
2021,43269382,140393438,1,2021-04-26,3,N,120,50,47,M,10,20,R,,,47,
2021,43287635,140463514,1,2021-05-06,3,N,23H,33,30,F,10,20,,,,30,
2021,45405250,148252763,2,2021-12-23,3,N,120,52,49,M,10,20,R,,,49,
2021,43269383,140393440,1,2021-04-26,3,N,23H,33,30,M,10,20,R,,,30,
2021,45360051,148124736,1,2021-04-28,3,N,35A,21,18,M,10,20,,,,18,
2021,43287636,140463515,1,2021-04-28,1,N,35A,21,18,M,10,20,,,,18,
2021,43269434,140393561,2,2021-04-30,1,N,35A,47,44,M,98,40,,,,44,
2021,45405251,148252763,1,2021-12-23,3,N,120,49,46,M,10,20,R,,,46,
2021,43269435,140393561,1,2021-04-30,1,N,35A,38,35,M,20,20,,,,35,
2021,45405334,148253061,1,2021-12-23,1,N,13A,32,29,F,20,20,R,,,29,
2021,43287683,140463692,1,2021-05-04,2,N,35A,33,30,M,10,20,,,,30,
2021,44260897,143980342,1,2021-09-22,2,N,13C,32,29,F,10,20,R,,,29,
2021,43287710,140463818,1,2021-05-04,1,N,290,33,30,M,10,20,,,,30,
2021,45405337,148253066,1,2021-12-23,1,N,23D,31,28,M,20,20,,,,28,
2021,45405385,148253312,1,2021-12-24,3,N,280,22,19,M,10,20,R,,,19,
2021,44252172,143953834,1,2021-06-26,2,N,520,35,32,M,10,20,R,,,32,
2021,43443398,141046106,1,2021-06-25,2,N,13A,25,22,M,10,20,R,,,22,
2021,43287820,140464210,1,2021-05-07,1,N,23H,33,30,F,10,20,,,,30,
2021,45405386,148253314,2,2021-12-24,3,N,23C,42,39,F,20,20,,,,39,
2021,43287890,140464439,1,2021-05-11,1,N,35A,38,35,M,10,20,,,,35,
2021,45405387,148253314,1,2021-12-24,3,N,23C,45,42,M,20,20,,,,42,
2021,45405389,148253318,1,2021-12-24,1,N,13A,60,57,M,10,20,R,,,57,
2021,45360053,148124740,1,2021-05-12,1,N,35A,45,42,M,10,20,,,,42,
2021,43443405,141046128,1,2021-06-03,2,N,23H,32,29,M,10,20,,,,29,
2021,45405395,148253338,1,2021-12-24,3,N,290,34,31,M,10,20,R,,,31,
2021,43287981,140464811,1,2021-05-13,2,N,13B,39,36,F,30,20,R,,,36,
2021,45999907,150376643,2,2022-01-13,3,M,220,19,16,F,10,10,R,R,,16,
2021,44252173,143953837,1,2021-05-17,3,N,210,55,52,M,10,20,R,,,52,
2021,44252174,143953837,2,2021-05-19,1,N,210,36,33,M,10,20,R,,,33,
2021,45999908,150376643,1,2022-01-13,3,N,220,29,26,M,10,10,R,,,26,
2021,45405434,148253564,1,2021-12-27,3,N,13B,53,50,M,10,20,R,,,50,
2021,43288073,140465171,1,2021-05-20,1,N,290,21,18,M,10,20,R,,,18,
2021,43288074,140465172,1,2021-05-21,1,N,35A,45,42,M,10,20,,,,42,
2021,43288105,140465309,1,2021-05-23,3,N,120,47,44,M,10,20,R,,,44,
2021,45405428,148253539,1,2021-12-27,1,N,290,30,27,M,10,20,,,,27,
2021,45403820,148247533,1,2021-06-24,3,N,23H,39,36,F,10,20,,,,36,
2021,43443409,141046140,1,2021-06-24,3,N,280,41,38,M,10,20,R,,,38,
2021,45405430,148253545,1,2021-12-27,1,N,23D,41,38,M,10,10,,,,38,
2021,43288272,140465821,1,2021-05-27,1,N,13A,61,58,M,10,20,R,,,58,
2021,45405522,148254003,1,2021-12-28,3,N,23H,19,16,M,10,40,,R,,16,
2021,45360054,148124745,2,2021-05-27,1,N,35A,41,38,M,10,20,,,,38,
2021,45360055,148124745,1,2021-05-27,1,N,35A,39,36,M,10,20,,,,36,
2021,43287637,140463516,1,2021-05-29,3,N,23H,25,22,M,10,20,,,,22,
2021,45377811,148181374,1,2021-05-31,3,N,13A,23,20,M,10,20,R,,,20,
2021,45405523,148254005,1,2021-12-28,3,N,23H,19,16,M,10,40,,R,,16,
2021,43443410,141046144,1,2021-06-07,2,N,13B,41,38,M,10,40,R,,,38,
2021,45405512,148253971,1,2021-12-28,3,N,23H,19,16,M,10,40,,R,,16,
2021,45405514,148253973,1,2021-12-28,3,N,23H,19,16,M,10,40,,R,,16,
2021,43443395,141046100,1,2021-06-20,3,N,220,32,29,M,10,20,R,,,29,
2021,45405548,148254145,1,2021-12-29,3,N,23C,18,15,F,10,10,,R,,15,
2021,44249171,143943119,1,2021-07-14,2,N,280,26,23,M,10,20,R,,,23,
2021,44249172,143943120,1,2021-07-08,2,N,13B,38,35,F,10,20,R,,,35,
2021,45360056,148124753,1,2021-06-07,1,N,35A,31,28,F,10,20,,,,28,
2021,44260898,143980346,1,2021-09-17,2,N,23H,26,23,M,10,20,R,,,23,
2021,45405549,148254146,1,2021-12-29,3,N,23C,50,47,M,20,20,,,,47,
2021,45405550,148254153,1,2021-12-30,3,N,280,21,18,M,40,20,R,,,18,
2021,43443224,141045693,1,2021-06-10,1,N,290,48,45,F,10,20,,,,45,
2021,45405586,148254322,1,2021-12-30,3,N,23C,38,35,M,10,20,,,,35,
2021,45360057,148124756,1,2021-06-16,1,N,35A,38,35,M,10,20,,,,35,
2021,45403821,148247535,1,2021-12-10,2,N,220,29,26,M,10,20,,,,26,
2021,45360058,148124757,1,2021-06-17,1,N,520,28,25,M,10,20,,,,25,
2021,43443227,141045699,1,2021-06-19,3,N,290,67,64,M,10,20,R,,,64,
2021,43443228,141045700,1,2021-06-19,1,N,23H,67,64,M,10,20,R,,,64,
2021,45405588,148254332,1,2021-12-31,1,N,23C,28,25,M,10,40,,,,25,
2021,44249173,143943130,1,2021-06-22,2,N,13B,55,52,M,10,20,R,,,52,
2021,46000081,150377281,1,2022-01-03,1,N,280,46,43,M,10,20,R,,,43,
2021,44252228,143953986,1,2021-06-22,1,N,240,29,26,M,10,20,U,,,26,
2021,45360059,148124759,1,2021-10-22,2,N,23H,26,23,M,10,20,R,,,23,
2021,43443187,141045610,1,2021-06-24,3,N,280,21,18,M,10,20,R,,,18,
2021,44252262,143954111,1,2021-08-02,2,N,280,26,23,M,10,20,R,,,23,
2021,43443216,141045671,1,2021-06-27,1,N,35A,44,41,M,10,20,,,,41,
2021,44260900,143980350,1,2021-09-04,2,N,23H,36,33,F,10,20,,,,33,
2021,46003743,150396494,1,2022-01-04,3,N,23H,21,18,F,20,20,,,,18,
2021,44260901,143980351,1,2021-09-21,2,N,26F,64,61,F,10,20,R,,,61,
2021,44249174,143943133,1,2021-07-02,3,N,13A,22,19,M,10,20,R,,,19,
2021,46009422,150413827,1,2022-01-21,3,N,23H,39,36,F,10,40,,,,36,
2021,44249198,143943218,1,2021-07-06,1,N,13B,33,30,F,30,20,R,,,30,
2021,44252314,143954262,1,2021-07-22,2,N,13C,55,52,M,10,20,R,,,52,
2021,44249224,143943324,1,2021-07-08,1,N,35A,22,19,M,20,20,,,,19,
2021,44249225,143943324,4,2021-07-08,1,N,35A,21,18,F,20,20,,,,18,
2021,44249226,143943324,3,2021-07-08,1,N,35A,43,40,F,10,40,,,,40,
2021,44249227,143943324,5,2021-07-08,1,N,35A,21,18,F,20,20,,,,18,
2021,44249228,143943324,2,2021-07-08,1,N,35A,24,21,M,20,20,,,,21,
2021,44260902,143980352,1,2021-09-21,2,N,280,43,40,M,10,20,R,,,40,
2021,44249278,143943503,1,2021-07-14,1,N,520,26,23,F,10,20,,,,23,
2021,44249279,143943503,2,2021-07-14,1,N,520,35,32,M,98,20,,,,32,
2021,44249280,143943504,1,2021-07-15,1,N,35A,38,35,F,10,20,,,,35,
2021,44249376,143943781,1,2021-07-16,3,N,220,27,24,M,20,20,R,,,24,
2021,44249377,143943782,1,2021-07-17,1,N,13A,23,20,M,10,20,R,,,20,
2021,44249392,143943851,1,2021-07-18,1,N,290,37,34,F,10,20,R,,,34,
2021,42380995,137262925,1,2021-01-01,3,N,520,31,28,M,40,20,R,,,28,
2021,45403822,148247536,1,2021-07-19,1,N,35A,42,39,M,10,20,,,,39,
2021,44249438,143943990,1,2021-07-22,3,N,280,23,20,M,10,20,R,,,20,
2021,45377995,148181943,1,2021-11-18,2,N,23H,37,34,F,10,20,,,,34,
2021,44249470,143944105,1,2021-07-21,1,N,520,23,20,M,10,20,,,,20,
2021,44249471,143944106,1,2021-07-22,3,N,220,23,20,M,10,20,,,,20,
2021,45377996,148181944,1,2021-11-11,2,N,13B,55,52,M,10,20,R,,,52,
2021,44249515,143944204,1,2021-07-25,3,N,23H,23,20,M,10,20,R,,,20,
2021,44249516,143944205,1,2021-07-25,3,N,23H,23,20,M,10,20,R,,,20,
2021,44252338,143954342,1,2021-08-28,2,N,23H,27,24,M,10,20,,,,24,
2021,44252339,143954343,1,2021-07-30,3,N,13B,55,52,M,10,20,R,,,52,
2021,44252342,143954347,1,2021-08-11,2,N,290,34,31,F,10,20,R,,,31,
2021,44252343,143954352,1,2021-08-02,1,N,23H,40,37,M,10,20,R,,,37,
2021,44252344,143954354,1,2021-08-14,2,N,220,47,44,F,10,20,R,,,44,
2021,44252345,143954355,1,2021-08-14,2,N,220,47,44,F,10,20,R,,,44,
2021,44252347,143954358,1,2021-08-03,1,N,23H,37,34,F,10,20,,,,34,
2021,44253529,143958279,1,2021-09-16,2,N,13B,38,35,F,10,20,R,,,35,
2021,44252348,143954359,1,2021-08-05,3,N,35A,37,34,M,10,20,,,,34,
2021,44253530,143958282,1,2021-09-03,2,N,290,23,20,F,10,20,R,,,20,
2021,46015912,150429493,1,2021-08-26,2,N,23H,40,37,M,10,20,R,,,37,
2021,44253531,143958284,1,2021-09-02,2,N,13B,44,41,F,10,20,R,,,41,
2021,44252498,143954764,1,2021-08-10,2,N,35A,33,30,F,10,20,,,,30,
2021,44252499,143954765,1,2021-08-11,1,N,23H,43,40,F,10,20,R,,,40,
2021,44252525,143954810,1,2021-08-13,1,N,23H,45,42,M,10,20,R,,,42,
2021,44252526,143954812,1,2021-08-13,3,N,13B,56,53,F,10,20,R,,,53,
2021,44252573,143954930,1,2021-08-13,1,N,23H,35,32,F,10,20,,,,32,
2021,44252574,143954933,1,2021-08-14,3,N,23H,29,26,M,10,20,R,,,26,
2021,44251961,143953287,1,2021-08-17,2,N,13B,34,31,M,20,20,R,,,31,
2021,44252020,143953442,1,2021-08-18,1,N,35A,26,23,M,10,20,,,,23,
2021,45360103,148124895,1,2021-08-20,3,N,35A,25,22,M,10,20,,,,22,
2021,45360104,148124895,2,2021-08-20,1,N,35A,27,24,M,10,20,,,,24,
2021,44252081,143953586,1,2021-08-25,2,N,13B,27,24,M,20,20,R,,,24,
2021,46015936,150429603,1,2022-01-06,2,N,290,31,28,M,10,20,R,,,28,
2021,44253594,143958523,1,2021-09-16,2,N,13A,22,19,M,10,20,R,,,19,
2021,44253626,143958721,1,2021-09-12,2,N,13B,32,29,M,10,20,R,,,29,
2021,45360105,148124896,1,2021-08-24,3,N,23H,33,30,M,10,20,,,,30,
2021,44253627,143958725,1,2021-09-02,1,N,35A,46,43,M,10,20,,,,43,
2021,45360176,148125098,1,2021-09-23,3,N,13A,19,16,M,10,20,R,R,,16,
2021,44262230,143985006,1,2021-09-05,1,N,280,37,34,M,10,20,R,,,34,
2021,45360177,148125099,1,2021-10-07,2,N,290,36,33,M,10,20,R,,,33,
2021,44262231,143985008,1,2021-09-06,3,N,13A,21,18,M,10,20,R,,,18,
2021,44262236,143985039,1,2021-09-08,1,N,13A,25,22,F,10,20,R,,,22,
2021,44262244,143985081,1,2021-09-12,3,N,290,23,20,M,20,20,R,,,20,
2021,44262245,143985082,1,2021-09-12,1,N,23H,51,48,F,10,20,,,,48,
2021,44262246,143985083,1,2021-09-21,2,N,100,40,37,M,10,20,R,,,37,
2021,44262248,143985095,1,2021-09-20,3,N,13B,35,32,M,10,20,R,,,32,
2021,44262249,143985098,1,2021-09-16,1,N,520,31,28,M,10,40,R,,,28,
2021,45360178,148125100,1,2021-10-27,2,N,290,35,32,M,10,20,,,,32,
2021,44262250,143985100,1,2021-09-17,1,N,13C,48,45,M,20,20,R,,,45,
2021,44262251,143985104,1,2021-09-20,3,N,290,35,32,M,10,20,,,,32,
2021,45360179,148125101,1,2021-09-18,3,N,13A,34,31,F,10,20,R,,,31,
2021,45404010,148248156,1,2021-12-13,3,N,290,55,52,F,10,20,R,,,52,
2021,44261139,143981205,1,2021-09-24,3,N,290,28,25,M,10,20,R,,,25,
2021,46015987,150429801,1,2021-12-28,2,N,23H,47,44,F,10,20,,,,44,
2021,45360180,148125104,1,2021-09-23,1,N,13A,19,16,M,10,20,R,R,,16,
2021,44261141,143981210,1,2021-09-25,3,N,13C,35,32,M,10,20,R,,,32,
2021,44261142,143981217,1,2021-09-27,1,N,35A,42,39,M,10,20,,,,39,
2021,45360253,148125371,1,2021-10-13,2,N,23H,27,24,M,10,20,R,,,24,
2021,45360257,148125380,1,2021-10-06,1,N,13A,46,43,M,10,20,R,,,43,
2021,45360258,148125381,1,2021-10-18,2,N,23H,36,33,M,10,20,R,,,33,
2021,45360259,148125382,2,2021-10-06,1,N,35A,46,43,M,10,20,,,,43,
2021,45360260,148125382,1,2021-10-06,1,N,35A,40,37,F,10,20,,,,37,
2021,45383577,148199659,1,2021-10-09,2,N,13C,35,32,M,10,20,R,,,32,
2021,45360261,148125383,1,2021-10-07,1,N,13C,35,32,M,10,20,R,,,32,
2021,45383582,148199669,1,2021-10-12,1,N,13B,36,33,F,10,20,R,,,33,
2021,46016077,150430012,1,2021-10-08,1,N,35A,40,37,F,10,20,,,,37,
2021,45383588,148199684,1,2021-11-02,2,N,23H,27,24,M,10,20,R,,,24,
2021,45383592,148199695,1,2021-11-01,2,N,220,48,45,M,10,20,R,,,45,
2021,45360390,148125820,1,2021-10-14,1,N,23H,39,36,F,10,20,R,,,36,
2021,45360391,148125821,1,2021-10-18,1,N,220,35,32,M,10,20,R,,,32,
2021,45360428,148125928,1,2021-10-16,2,N,220,37,34,M,10,20,R,,,34,
2021,45382035,148194416,1,2021-11-01,2,N,290,48,45,M,10,20,R,,,45,
2021,45360429,148125929,1,2021-10-18,1,N,13B,35,32,M,10,20,R,,,32,
2021,45382036,148194419,1,2021-11-01,2,N,220,48,45,M,10,20,R,,,45,
2021,45359734,148123577,1,2021-10-18,2,N,13B,36,33,M,10,20,R,,,33,
2021,45359735,148123579,1,2021-10-28,2,N,13B,28,25,M,20,20,R,,,25,
2021,45359768,148123700,1,2021-10-22,3,N,11A,55,52,M,10,20,R,,,52,
2021,45359818,148123857,1,2021-10-22,3,N,220,38,35,F,10,20,R,,,35,
2021,45382042,148194453,1,2021-11-12,2,N,13B,42,39,M,10,20,R,,,39,
2021,45359819,148123858,1,2021-10-27,2,N,13B,42,39,M,10,20,R,,,39,
2021,45359872,148124041,1,2021-10-26,1,N,13C,35,32,M,10,20,R,,,32,
2021,45359873,148124043,3,2021-10-26,1,N,35A,55,52,F,10,20,,,,52,
2021,45359874,148124043,2,2021-10-26,1,N,35A,32,29,M,20,20,,,,29,
2021,45359875,148124043,1,2021-10-26,3,N,35A,44,41,F,10,20,,,,41,
2021,45382043,148194456,1,2021-11-25,2,N,13B,37,34,F,10,20,R,,,34,
2021,45359899,148124158,1,2021-10-29,1,N,520,47,44,M,10,20,,,,44,
2021,45382044,148194472,1,2021-10-30,1,N,35A,46,43,M,10,20,R,,,43,
2021,45359929,148124329,1,2021-10-31,3,N,120,34,31,M,10,20,R,,,31,
2021,45382051,148194496,1,2021-11-01,2,N,35A,48,45,M,10,20,,,,45,
